lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
g	gedren	n	second cousin (m.)		1		GL/38.2802	
g	goredhweg	n	cousin (m.)		1		GL/41.8502	
g	hethren	n	first cousin (m.)		1		GL/48.8602	
g	redhweg	n	cousin [m.]	†	1		GL/41.8502-2	
g	ren(d)	n	cousin (m.), relative				GL/22.3601-2	
g	rest²	n	kinship	†	1		GL/44.5601-2	
g	renn hethrin	phrase	first cousin				GL/48.8802	
g	renni	n	family		1		GL/65.3001	
g	gedres	n	second cousin (f.)		1		GL/38.2801	
g	goredhnir	n	cousin (f.)					
g	goredhwin	n	cousin (f.)		1		GL/41.8501	
g	hethres	n	first cousin (f.)		1		GL/48.8601	
g	redhwin	n	cousin [f.]	†	1		GL/41.8501-2	
g	ress	n	cousin (f.), relative				GL/22.3603-2	
g	redhos	n	land	-			GL/65.3401	
g	restu	adv	out of land, abroad, away from home		1		GL/65.3301	
en	rhach	n	carnage, slaughter		1		PE13/152.4708	
en	gog²	adj	crooked					
en	gwag²	adj	crooked					
g	craig	adj	crooked		1		GL/27.1801	
g	gwegla	adj	crooked		1		GL/46.7301	
en	gaug	adj	crooked		1		PE13/122.1401	
en	rhaid	n	a rush(ing)				PE13/165.0201	
en	rhaid-	vb	to rush, hustle				PE13/165.0402	
en	rhang-	vb	to slay in battle		1		PE13/152.4701	
en	rhangos	n	slaughter		1		PE13/152.4803	
g	raim	n	edge, border-line		1		GL/64.7401	
en	rhód	n	course, running; way, method				PE13/152.7101	
g	rôg	adj	doughty, strong				GL/65.8001	
en	rhôg	n	strength				PE13/152.7701	
en	rhogrin	adj	doughty				PE13/152.8001	
en	rhoidia-	vb	to let go				PE13/152.8201	
en	balfaug	adj	drunken		1		PE13/138.1801	
g	curdhuig	n	sinner [m.]					
g	curdhweg	n	sinner [m.]		1		GL/28.1001	
g	curdhuin	n	sinner [f.]					
g	curdhwin	n	sinner [f.]		1		GL/28.1002	
g	-ri	suf	abstract noun	#			GL/21.1901-2	
g	rî	n	coolness, cool; a sudden breeze or cold breath				GL/65.3501	
en	mindeb	n	crown		1		PE13/150.3001	
g	rib	n	shore; stripe, line; border, fringe				GL/25.3001-2	
g	ribin	adj	striped, edged				GL/65.4803	
g	garw	n adj	sown-field; tilled		1		GL/38.0201	
en	gwas	n	field		1		PE13/146.5101	
g	nandri	n	the country (as opposed to town)		1		GL/59.5001	
g	nandriol	adj	rustic, rural		1		GL/59.5101	
g	padhwen	n	bark		1		GL/63.5201	
g	rig	n	a snarl, a sneer				GL/20.1009	
g	rig-	vb	to twist, contort				GL/65.4401	
g	riga i·wint	phrase	*twist the face				GL/65.4405	
g	-rim	suf	*many					
g	-lim	suf	many				GG/15.0101	
g	grim	n	host, folk		1		GL/54.1101	
g	lim¹	adj	many		1		GG/15.0202	
en	drim	n	host, countless number		1		PE13/142.5001	
g	rim¹	n	stripe, line; border, fringe				GL/48.5601-2	
g	rim²	n	peace, quietness, calm				GL/50.6701-2	
g	rim(in)	adj	quiet, calm, peaceful				GL/65.5401	
g	rimin¹	adj	striped, edged				GL/65.4801	
g	Rimion	masc-name	son of Rimion				LT2I/bo-Dhuilin.005	
g	rimp	n	shred, slice, sliver				GL/65.5201	
g	rin-	vb	to revolve, return, come back; to do again				GL/65.5701	
g	cilt	n	jerk		1		GL/26.0801	
en	rhim	n	ring, circle		1		PE13/152.6201	
g	rinc	adj n	circular; disc, rondure		1		GL/65.5501	
g	ring	adj	cool, cold				GL/65.3701	
en	lhing	adj	cool		1		PE13/149.2401	
g	Ringli	place-name	the arctic colds, the North Pole				GL/65.3901	
en	Ingwil	place-name					LBI/Ingwil.001	
g	Rinthilios	proper-name	Orbed Moon				GL/65.5901	
g	ciltha-	vb	to tug, jerk (out)		1		GL/26.0601	
g	rictha-	vb	to contort, twist, confuse, disarrange, upset		1		GL/65.4501	
g	rô-	vb	to remain, stay, stand; to endure		1		GL/66.0901	
g	rô¹	adj	enduring, long suffering; quiet, gentle, docile		1		GL/66.1201	
g	rô²	n	[unglossed]	-			GG/14.3602	
g	brog	n	horse				GG/09.1208	
en	brog	n	horse		1		PE13/139.9101	
en	-rod	suf	abstract nom[inals]				PE13/152.8701	
g	rod	n	tube, stem				GL/36.2301-2	
en	glaithraith	n	polisher (feminine)	|	1		PE13/126.0901	
en	glathrog	n	polisher	|	1		PE13/126.0801	
g	rogli	n	little pipe (especially musical)		1		GL/65.6601	
g	rodos	n	cavern		1		LT2A/Rothwarin.055	
g	Rothwarin	collective-name	Cavern-dwellers				GL/65.7201	
g	Rodothlim	collective-name					GL/65.7101	
en	Rodrim	masc-name					LBI/Rodrim.001	
g	rodrin	adj	cylindrical				GL/65.6901	
g	Rog	masc-name					LT2/203.0301	
g	rôl	n	a song				GL/64.8006	
g	ligin	n	curved horn, trump		1		GL/54.2001	
en	hont	n	trumpet, trumpeting noise		1		PE13/163.3001	
g	rôma	n	shoulder				GL/64.8201	
g	ligindon	n	blare of trumps		1		GL/54.2101	
en	-ion	suf	*agental suffix	#			PE13/136.0801-2	
g	-(r)on	suf	agental suffix	#			GL/18.7501-2	
g	rôn²	n	liver				GL/65.8401	
en	gorod²	n	cave					
en	grond	n	cave, cavern					
g	grûda	n	cave					
g	grûd	n	cavern		1		GL/42.7001	
en	gronn	n	cave, cavern		1		PE13/123.2201	
g	ront	adj	high, steep		1		GL/65.7901	
g	Rôs	place-name	the Sea				GL/65.8901	
g	rôs²	n	endurance, meekness, patience, gentleness		1		GL/66.0501	
g	ross	n	pipe		1		GL/65.6501	
g	noth²	n	rain					
g	noss¹	n	rain		1		GL/61.2801	
g	rost	n	slope, hill side, ascent		1		GL/19.3504	
g	rosta	n	ascent, uprising, rising				GL/66.1701	
g	tumla-	vb	to excavate, hollow out		1		GL/72.0401	
g	Rost’aura	proper-name	Sunrise				GL/66.1801	
g	ruf-	vb	to tear				GL/66.3001	
g	rû¹	n	dwelling, house		1		GL/66.2201	
g	cafol	adj	bald					
g	cafalon	adj	bald, *(lit.) head-naked		1		GL/24.6901	
g	rûdin	adj	hollow, cavernous		1		GL/66.2901	
g	raust	n	hunt, chase		1		GL/65.1601	
g	rautha-	vb	hunt, chase, pursue		1		GL/65.1901	
g	rausta-	vb	to hunt, chase, pursue (only in actual sense of following game)		1		GL/65.1701	
g	ruim	adj	secret, mysterious				GL/66.3201	
g	ruin	adj	inhabited, tilled		1		GL/66.2301	
g	tangor	n	hearthgrate, fireplace					
g	tangar	n	hearthgrate, fireplace		1		GL/69.1801	
g	bordd	n	fireplace		1		PE13/116.1801	
en	gorth	n	hearth, fireplace		1		PE13/139.6501	
g	Rûm	place-name	Rome				LT2/203.1304	
g	rû²	n	mystery	†				
g	rûm	n	secret, mystery				GL/66.3101	
g	Rúmhoth	collective-name	Romans				LT2/294.0809	
en	hûn	adj	polished, burnished, shining		1		PE13/148.0601	
en	glathra-	vb	to polish		1		PE13/126.0101	
en	huntha-	vb	to burnish, polish		1		PE13/148.0701	
g	rûs	n	endurance, long suffering, patience		1		GL/66.0502	
g	rusg	n	oatcake				GL/66.4401	
g	tam	n	copper		1		GL/69.1101	
g	rust	n	inhabitation; cultivation, tillage				GL/66.2401	
g	tambin	adj	of copper		1		GL/69.1201	
g	tambrin	adj	like copper		1		GL/69.1301	
g	gruith	n	deed of horror, angry or violent act, vengeance				GL/23.6303	
en	gruith	n	anger, resentment		1		PE13/139.4708	
g	rûtha-	vb	to dwell, remain		1		GL/66.2601	
g	ruthla	adj	oaten				GL/66.4301	
g	ruthli	n	oats				GL/66.4201	
g	gruithog	adj	ferocious, mad with wrath		1		GL/42.7601	
en	grug	adj	angry, grieved		1		PE13/145.8301	
g	art	adv	beside, along side of		1		GL/20.0101	
g	artha	prep	alongside (of)		1		GL/20.3401	
g	saptha-	vb	to dig, bite into		1		GL/67.3301	
g	Sacha	masc-name	the Fire-fey				GL/66.4801	
g	Sactha	proper-name					GL/66.6101	
g	Sacthodhrin	proper-name	*(Old) English				GL/17.0302	
g	sad-	vb	to reck, care, value, esteem, show respect for, consider				GL/66.6701	
g	saig	adj	hungry		1		GL/66.7801	
en	haib	adj	hungry		1		PE13/146.9301	
g	saib	n	boot		1		GL/66.7301	
g	saith	n	hunger		1		GL/51.4902	
en	hais	n	hunger		1		PE13/147.0101	
g	saigri	n	hunger (great), famine		1		GL/66.8201	
g	pictha-	vb	to make urine					
g	pigla-	vb	to make urine		1		GL/64.1401	
g	piglin	n	urine		1		GL/64.1301	
g	saictha-	vb	to have hunger					
g	saitha-	vb	to have hunger		1		GL/66.8001	
g	sactha-	vb	to fight		1		GL/66.5501	
en	sag-	vb	to fight		1		PE13/153.0101	
g	sagruin	adj	ferocious; full of hate towards		1		GL/66.7001	
g	sair	adj	hot		1		GL/66.4901	
en	sair	adj	aged, ancient				PE13/165.1101	
g	saichwed	adj	fiery, fierce					
g	sairin	adj	fiery, fierce		1		GL/66.5201	
en	sairos	n	great age				PE13/165.1201	
en	sairothwen	n	antiquity				PE13/165.1301	
en	sairweg	n	old man, sage				PE13/165.1401	
en	sairweigian	n	proverbial wisdom, sage saying				PE13/165.1501	
en	Saithnar	masc-name					LBI/Saithnar.001	
g	sachwen	n	summer, midsummer					
g	safwen	n	summer					
g	saiwen	n	summer, midsummer		1		GL/66.5001	
g	Saiwendana	proper-name	midsummer’s day				GL/66.5401	
en	half	n	grass					
en	halb	n	grass, long mowing grass		1		PE13/147.0601	
g	salc	n	green cut grass, ensilage		1		GL/66.8301	
g	salca-	vb	to scythe or mow		1		GL/66.8401	
g	Salgant	masc-name					LT2I/Salgant.001	
g	salta	n	a game				GL/66.8901	
g	saltha-	vb	play				GL/66.8801	
g	salum	n	*harp				PE13/104.2407	
g	Salvor	masc-name					PE14/013.0304	
g	tham	n	chamber, room				GL/72.4201	
g	sam-	vb	to arrange, put together, adjust, settle, reconcile		1		GL/67.0101	
en	nebmerion	n	neighbour		1		PE13/164.2801	
en	nebuin	n	neighbour (fem.)		1		PE13/164.2903	
en	nebweb	n	neighbour		1		PE13/164.2901	
g	sabli	n	spade, shovel		1		GL/67.3201	
g	samri	n	arrangement		1		GL/67.0401	
g	samtha-	vb	to settle a matter legally				GL/67.0501	
g	sanc	n	jag, tooth		1		GL/66.6001	
g	tand	n	enclosure, garden		1		GL/68.7101	
g	santhi	n	knowledge, experience (in) or skill (in)		1		GL/67.0801	
g	sara-	vb	ait				GL/67.1501	
g	sard	n	table		1		GL/67.1701	
g	sarn	n	a stone				GL/67.1801	
en	sarn	n	stone	#			PE13/156.0601-2	
g	dal	n	cairn		1		GL/29.6701	
g	Sarnathrod	place-name	Stony Ford				LT2A/Sarnathrod.001	
g	clocthi	n	pebble		1		GL/26.3201	
g	sarofarn	n	the seashore		1		GL/34.2601	
g	saroth	n	sea					
g	saros	n	surf, sea		1		GG/12.2805	
g	sarothwad	n	voyager, seafarer, (lit.) foreigner from overseas					
g	sarothod	n	voyager, seafarer, (lit.) foreigner from overseas				GL/67.2101	
g	Sarothron	masc-name	*Voyager, Seafarer				PE11/17.0402	
g	sath	cardinal	ten				GG/13.3204	
g	sauth	n	a hole, tunnel		1		GL/67.3101	
g	soctha-	vb	to give to drink, quench		1		GL/68.2101	
g	gwâs	n	juice		1		GL/44.6001	
en	scarn	?	[unglossed]				PE13/153.1201	
g	sectha	n adj	centre		1		GL/67.3601	
g	sectha-	vb	to aim at		1		GL/67.4401	
en	segeth	n	sword				PE13/153.1401	
g	segrin	adj	middle		1		GL/67.3701	
g	secthadron	adj	midmost					
g	segron	adj	midmost		1		GL/67.3801	
g	sui	n	daughter					
g	suil	n	daughter		1		GG/11.0805	
g	sitha²	adj	this		1		GL/68.1001	
g	sen	adj	brown-red, russet		1		GL/67.3901	
g	silc	n	flint		1		GL/67.5701	
g	sentha	adj	russet		1		GL/67.4101	
g	seth	adj	dry		1		GL/67.4201	
g	sethra-	vb	dry up		1		GL/67.4301	
g	[a], [u] became [o] in final unstressed closed syllable	phonetic-rule					GG/13.0903	
g	short final vowels vanished	phonetic-rule						
g	sin	adv	*here		1			
g	sî²	adv	here				GL/52.7808	
g	sî¹	n	bead, small gem or pearl				GL/67.4501	
g	sibra-	vb	to weep, whimper				GL/67.4801	
g	gwilw	adj	quiet, peaceful					
g	gwilb	adj	quiet, peaceful, full of peace		1		GL/45.7001	
g	siel	n	granddaughter				GL/49.4804	
g	fring	n	necklace, carcanet				GL/36.1301	
en	fring	n	necklace		1		PE13/143.6801	
g	crî	n	knife		1		GL/27.0601	
g	sigweth	n	lamentation, weeping		1		GL/67.4901	
g	sigwithiel	n	lamentation; weeping willow		1		GL/67.5001	
g	glint	n	crystal		1		GL/27.3503	
g	sincli	n	crystal		1		GL/39.8003	
g	Silubrilt	proper-name	*Moon-pearl				GL/67.6601	
g	Silpios	proper-name					GL/67.6501	
g	Silgrost	proper-name	Hall of the Moon King				GL/67.6401	
g	Silmadrin	proper-name					GL/67.5901	
g	silwin	n	swan		1		GL/67.7101	
g	Simfi	proper-name	Wailers of the Shore				GL/32.3603	
g	si(n)-	pref	granddaughter of				GL/49.4801	
g	sinc	n	metal				GL/67.7401	
g	sind	n	[unglossed]				GL/68.0201	
g	sing	n	salt				GL/67.7801	
g	singrin	adj	salt		1		GL/67.8001	
g	sint	n	spark		1		GL/67.7601	
g	sinta-	vb	to sparkle		1		GL/67.7701	
g	sinthi	pron	[unglossed]				GL/68.1401	
g	sion	n	grandson				GL/49.4803	
g	aidlan	n	today					
g	aina²	n	today					
g	ain²	n	today		1		GL/17.8301	
g	ainan	n	today					
g	aindana	n	today		1		GL/18.0101	
g	aindanathon	adj	today		1		GL/18.0105	
g	sinnai	n	today		1		GL/17.8305	
g	sîr	n	river				GL/67.8701	
en	sîr	n	stream	-			PE13/147.6006	
g	siriol	adj	flowing, fluent, liquid, mellifluous				GL/68.0101	
g	Nen Sir	place-name					PE13/102.0805	
g	Sirion	place-name	†river				GL/67.8801	
en	Sirion	place-name					LBI/Sirion.001	
g	cith	n	affair, matter, thing		1		GL/26.1901	
g	sith	adv	hither		1		GL/68.1201	
g	sitha¹	n	fly		1		GL/68.0401	
g	si·Pheleg	phrase					GL/67.8506	
g	socthor	n	a drinking-horn		1		GL/68.2301	
g	sogli	n	a drinking-horn		1		GL/68.2201	
g	sogridâr	n	a drinking-horn		1		GL/68.2401	
g	soft mutation	grammar					GG/07.1001	
en	soft mutation	grammar					PE13/120.0607	
g	sog-	vb	to drink				GL/68.2001	
en	sog-	vb	to drink	#			PE13/128.0902	
g	tarc	n	root (especially edible roots)		1		GL/69.3701	
g	tricthon	n	(fibrous fine) root		1		GL/69.3802	
g	Solmoth	masc-name	Lord of Winds				GL/56.4705	
g	thlibri	n	soup	-	1		GL/73.1901	
g	sôm	n	law, custom, rule		1		GL/68.2701	
g	sôn¹	adj	pure, clean		1		GL/68.2801	
g	sôn²	n	craft, skill		1		GL/28.2105	
g	sôr	n	wave, billow		1		GL/67.2001	
g	sô-	vb	to wash clean, bathe		1		GL/68.3101	
g	-st	suf	noun suffix	#			GL/20.7204-2	
g	stop mutation	grammar					GL/17.2003	
en	stop mutation	grammar					PE13/120.0710	
g	stress	grammar					GG/13.2001	
en	stroth	?	[unglossed]	-			PE13/153.1601	
g	sû	n	noise of wind				GL/67.2606	
g	subject prefixes	grammar						
en	subject suffixes	grammar						
en	subjunctive	grammar						
g	sûtha-	vb	to blow (of wind)		1		GL/68.4101	
g	suib	adj	dry		1		GL/68.5001	
g	suith	n	drink, draught				GL/68.2107	
g	suitha-	vb	to dry, wipe				GL/68.4801	
g	suithlas	n	tea				GL/68.4701	
g	saul	n	great wind		1		GL/67.2601	
g	Sulus	proper-name	air-spirit				LT1A/Súruli.012	
g	sulus	n	air-spirit				GL/68.5101	
g	soth	n	bath		1		GL/34.2804	
g	hunt	n	nose, nostrils, snout		1		GG/10.3801	
g	sûr	adj	long, trailing				GL/68.5401	
g	cusc	adj	hushed, quiet; abashed					
g	susc	adj	hushed, quiet; abashed				GL/68.6201	
g	suss	n interj	hush, sudden quiet; hush!				GL/68.5901	
g	suthra-	vb	to hush, to make or go quiet				GL/68.6101	
g	syllabic consonants developed vowels	phonetic-rule						
g	tab-	vb	to cut to shape, fashion		1		GL/68.6501	
g	atha²	cardinal	two	-	1		GL/20.5102	
g	tadhos	n	hawthorn				GL/68.6701	
en	dein	n	height, summit; height, loftiness, sublimity	†				
en	dain²	n	height, summit; height, loftiness, sublimity		1		PE13/141.6802	
g	dorm	n	summit		1		GL/30.5401	
en	tain¹	n	mountain		1		PE13/152.2107	
g	dara	adj	lofty		1		GL/29.2701	
en	tain²	adj	straight		1		PE13/153.2601	
g	tag-	vb	to fix, make firm, construct				GL/68.7401	
g	tagor	n	smith	†	1		GL/68.7701	
g	taglos	n	smith					
g	tagros	n	smith		1		GL/68.7601	
en	taglon	n	smith		1		PE13/138.6202-2	
g	taith	n	a letter, mark, sign				GL/40.7006	
g	taitha-	vb	to teach		1		GL/68.8301	
en	tail	n	foot					
g	tâl	n	foot				GG/10.3501	
en	taul	n	foot		1		PE13/123.2301	
en	tlad	n	hillside, slope		1		PE13/165.5501	
en	dalath	n	vale				MC/217.2104	
g	talc	adj	upright		1		GL/68.8701	
g	Taleg Uthwen	place-name	Way of Escape				GL/69.0601	
g	talin i’lossi ar gwandron nan·Idril	phrase	the beautiful white feet of Idril				GG/15.2901	
g	talgrin(d)	n	ankle		1		GL/42.4402	
g	taloth	n	(foot)path					
g	taleg	n	(foot)path		1		GL/69.0501	
g	talp²	n	glass	-			GL/69.0802	
g	talpa-	vb	to prop up, buttress up				GL/69.0901	
g	taltha	n	foot (of things), base, pedestal, pediment		1		GL/68.8601	
g	talwi i’loss ar gwandra nan·Idril	phrase	the beautiful white feet of Idril				GG/15.2801	
g	tambos	n	cauldron		1		GL/69.1401	
g	tan	n	firewood		1		GL/69.1601	
g	santha-	vb	to show, declare, point out, make known or clear		1		GL/67.1001	
g	tanc	adj	firm, steady, settled				GL/68.7501	
en	tanc	adj	firm, steady, steadfast				PE13/124.1201	
g	Tanfa	proper-name	lowest of all airs, hot air of the deep places				GL/51.2803	
g	Tanfui	proper-name	Yule Night				GL/47.8805	
g	tang	n	flame, flash		1		GL/69.2101	
en	tangod-	vb	to fix		1			
en	tenged-	vb	to fix		1			
en	tangad-	vb	to fix, make firm				PE13/131.0103	
en	tangod	n	fixing, confirming, making				PE13/165.2201	
en	tangos	n	firmness, steadiness				PE13/153.4201	
g	tanta	n	a dance		1		GL/69.3001	
g	tanga-	vb	to set light to, kindle					
g	tantha-	vb	to set light to, kindle		1		GL/69.1701	
g	arch	adj	fierce, harsh; awkward, difficult					
g	arc	adj	fierce, harsh, ill tempered; awkward, difficult		1		GL/20.1001	
en	arch	adj	rough		1		PE13/137.5601	
g	târ	n	horn		1		GL/68.2301-2	
en	archos	n	roughness, ruggedness, rudeness		1		PE13/160.2401	
g	Tareg	masc-name					LT1I/Tareg.001	
g	tarn	n	gate				GL/69.3901	
en	tarn	n	gate		1		PE13/153.4701	
g	Tarn Fui	proper-name	Door of Night				LT1/215.4009	
g	tarog	n	ox		1		GL/69.3401	
g	tarf	adj	dry, stale					
g	tarp	adj	dry, stale		1		GL/69.4301	
en	tarch	adj	dry		1		PE13/153.4401	
en	tarf	adj	dry		1		PE13/165.2701	
g	taru¹	n	cross; crossing				GL/69.4101	
g	taru²	adj	horned	-			GL/69.3301	
g	tast¹	n	border, fringe				GL/69.4601	
g	tast²	n	total, amount				GL/69.5801	
g	tath	n	hedge, fence		1		GL/18.7205	
g	tathrin	n	willow				GL/69.4701	
en	tathrin	n	willow		1		PE13/153.5101	
g	taudha	n	phosphorous				GL/69.6001	
g	drum	adj	stout, firm, strong		1		GL/31.1701	
g	taur¹	n	dense wood or forest				GL/19.0704	
en	taur	n	forest				PE13/153.5601	
g	taur²	n	ability, power	†	1		GL/69.6501	
g	taura	adj	powerful		1		GL/69.6701	
g	tîr²	n	king					
g	tûr	n	king		1		GG/15.1306-1	
en	tîr	n	king		1		PE13/148.2204	
g	Taurfuin	place-name	Forest of Night				LB/146.2609	
en	Taur-na-Fuin	place-name	Deadly Nightshade				LB/034.4102	
g	Tavros	masc-name	the Blue Spirit of the Woods				GL/51.3007	
en	Tavros	masc-name	Lord of Forests				LB/195.1703	
g	taus	adj	shaggy		1		GL/69.6801	
g	yrin	adj	made (by craft of hand)					
g	aurin	adj	made (by craft of hand), wrought, fashioned		1		GL/20.7601	
g	tavor	n	wood fay				GL/69.7401	
g	âl	n	wood (material)		1		GL/19.0901	
g	tavros	n	forest, wooded land		1		GL/69.6901	
g	alcharn	adj	of wood, wooden					
g	âlog	adj	of wood, wooden		1		GL/19.1101	
g	tê	n	mark, line; track; path				GL/68.8109	
g	teb	n	point, nib, neb, nose				GL/69.8001	
g	tefla-	vb	to scorn		1		GL/69.8101	
g	teflarol	adj	abject, mean					
g	tefra	adj	abject, mean				GL/69.8301	
g	tenc	n	pen, nib		1		GL/69.8601	
g	teglath	n	noted year, special year, feast year				GL/69.8801	
g	teglos	n	awning				GL/70.2501	
en	teiar	n	brick		1		PE13/153.5801	
g	tectha-	vb	to write		1		GL/69.8701	
g	telu-	vb	to close, end, finish		1		GL/70.2801	
en	Telchar	masc-name					LB/115.0802	
g	telu	n	end		1		GL/70.3001	
g	bactha	n	leg		1		GL/21.2901	
g	Tilith	proper-name	member of the first of the three tribes of Eldar				GL/32.3506	
en	Tiledh	proper-name	Sea-elf				PE13/154.4001	
g	telfod	n	final end, the very last		1		GL/35.8006	
g	daira-	vb	to play					
g	dairtha-	vb	to play, amuse		1		GL/29.6301	
g	teilian	n	mockery		1		PE13/116.1001	
g	teilin	n	stunt or jest		1		PE13/116.1102	
en	teilian	n	sport, play, game; jest, mockery		1		PE13/153.6301	
en	telingail	n	sign of heaven				PE13/123.1608	
g	teloth	n	roofing, canopy, shelter				GL/70.1301	
en	teloth	n	plain	#	1		LB/049.3107	
g	telt	n	lid				GL/70.0801	
g	teltha-	vb	cover in		1		GL/70.0501	
g	telwed	adj	roofed in, sheltered, protected					
g	telthion	adj	roofed in, sheltered, protected				GL/70.1001	
g	telm	n	roof; sky		1		GL/70.0901	
g	telum	n	roof; sky					
en	telum	n	sky		1		PE13/153.6901	
g	clum(mi)	n	mushroom		1		GL/26.3001	
g	Telumaithor	masc-name	Swordsman of the Sky				GL/29.3705	
en	tengedion	n	confirmer, fixer, establisher				PE13/165.8001	
g	tent	n	toe				GL/70.3301	
g	tentha-	vb	feel with the feet, walk on tiptoe				GL/70.3501	
g	Tarnin Austa	proper-name	Gates of Summer				LT2/172.0403	
en	Ternin Awest	proper-name					PE13/153.4705	
g	tercha-	vb	to devour, destroy		1			
g	tertha-	vb	to devour, destroy				GL/70.3601	
g	teraith	n	waste, ruin, destruction		1		GL/70.4001	
g	Tessa	fem-name					PE14/014.0504	
g	tess(il)	n	little flower; †maiden				GL/54.0301	
g	Tethil	fem-name					GL/70.4501	
g	tethla-	vb	to bud		1		GL/70.4401	
g	mog-	vb	to detest, hate		1		GL/57.8101	
g	sagruith	n	hatred; revenge		1		GL/66.7201	
g	mogrin	adj	hateful		1		GL/57.8401	
g	flinc	n	chip		1		GL/35.6601	
g	-eth	suf	abstract noun					
g	-ith	suf	abstract noun					
g	-(o)th	suf	abstract noun	#	1		GL/19.5501-2	
g	-tha²	suf	noun or adjective suffix	#			GL/25.0401-2	
g	thaf	n	hay				GL/72.3301	
g	thafwen	n	hay, harvest		1		GL/72.3401	
g	thaig	n	choice				GL/72.3701	
g	thaigra	adj	choice, select, elegant				GL/72.3801	
g	thail	n	[unglossed]		1		GL/72.4101	
en	thain	adj	level, even				PE13/128.0208	
g	fedhwed	adj	lawful		1		GL/34.5201	
g	thairin	adj	magic				GL/72.3901	
g	thairinwed	adj	magical					
g	thairiniol	adj	magical				GL/72.4001	
en	tha i·’lathros an i bailchir beleg {thain}	phrase					PE13/128.0200	
en	thala	adj	valiant, hardy, bold				PE13/153.8501	
en	thalos	n	valour, courage		1		PE13/154.0101	
en	Thaliodrin	masc-name	Son of Thalion				LBI/Thaliodrin.001	
en	Thalion	masc-name	Steadfast				LBI/Thalion.001	
en	thalion	n	warrior hero				PE13/153.9101	
en	thalf	n	grease		1		PE13/153.8901	
g	thambros	n	hall		1		GL/72.4301	
en	thanc	adj n	cleft, divided, split, cloven, forked, bifurcated; cleft, break, breach				PE13/154.0701	
g	thanc	n	loathing, hatred		1		GL/72.4401	
g	thancol	adj	loathsome		1		GL/72.4501	
g	thang	n	a crowd, crush, herd				GL/72.4601	
en	Thangorodrim	place-name					LBI/Thangorodrim.001	
g	adr	prep adv	across, athwart		1		GL/17.5001	
g	adr(a)	adj	lying athwart; situated on far side		1		GL/17.4301	
g	thar-	vb	to saw (up)				GL/72.4901	
g	thram	n	saw					
g	tharm	n	saw		1		GL/72.5001	
en	tham(b)	adj	rigid		1		PE13/154.0301	
en	tharn	?	[unglossed]				PE13/154.1101	
g	thas	pron	thy				GG/13.3212	
g	cautha-²	vb	to shave	-	1		GL/24.6001	
g	thas-	vb	to shave				GL/26.0904-1	
g	thasc	adj	shaven		1		GL/72.5301	
g	thasgim	n	*razor, (lit.) shave-blade				GL/26.0904	
g	thastril	n	razor		1		GL/72.5501	
g	thast	n	shaving				GL/72.5507	
g	thathri	n	shavings, sawdust				GL/72.5801	
g	talpon	n	a slender pillar				GL/69.1001	
g	taul	n	pillar				GL/69.6201	
en	adengion	n	builder					
en	edengion	n	builder		1		PE13/136.0801	
en	edebion	n	builder		1		PE13/158.0901	
g	thed	n	eye; bud		1		GL/72.6101	
g	thegin	adj	leading, chief				GL/72.6401	
g	thegla	n	first lights of dawn				GL/49.1201-2	
g	thegor	n	chief				GL/72.6501	
g	thegra	adj	first, foremost				GL/72.6201	
g	fedhirweg	n	lawman, lawyer		1		GL/34.5301	
g	thel	n	[unglossed]				GL/72.6701	
g	hethir	n	sister		1		GL/48.9701	
g	thelg	n	[unglossed]				GL/72.6801	
g	ther-	vb	to tie		1		GL/72.6901	
g	theres	n	tie, ribbon				GL/72.7001	
g	gwethra-	vb	to bloom, flourish		1		GL/46.8301	
g	calwed	adj	flourishing; adolescent		1		GL/25.1301	
g	thisc	adj	dry, waterless		1		GL/73.1301	
en	thesg	?	[unglossed]				PE13/154.1301	
g	thest	n	sight (sense of); a sight, vision		1		GL/72.6001	
g	-thi¹	suf	noun suffix	#			GL/24.8201-2	
g	thê-	vb	to see		1		GL/72.5901	
g	thibin	n	flute				GL/73.0401	
g	thibindon	n	flute-playing				GL/73.0901	
g	thibinweg	n	piper		1		GL/73.0601	
g	thimpion	n	a piper		1		GL/73.0501	
g	thig-	vb	to pick out, select, choose				GL/72.7401	
g	thil	n	[unglossed]				GL/72.7801	
g	thim	n	milk (after separation)				GL/72.8701	
g	thimpa-	vb	to play a flute or whistle		1		GL/73.0701	
g	thimp	n	the stop on a flute				GL/73.0801	
g	thinc	n	a pick, a choice; a bunch, posy				GL/72.7701	
g	Tintoglin	masc-name					LT1/131.0602	
g	Tinto’ellon	masc-name					LT2/050.2202	
g	Tinwelint	masc-name					GL/70.8301	
en	Thingol	masc-name					PE13/154.1503	
g	thion	n	[unglossed]				GL/73.1101	
g	gwint	n	face		1		GL/46.0901	
en	annas	n	face, countenance		1		PE13/137.5302	
en	thîr	adj	complete, full, accomplished, ended, up to the required number				PE13/165.4001	
en	thirad-	vb	to make complete, fill in the last details	#			PE13/165.4201	
en	thiradant	adj	elaborately finished				PE13/165.4401	
g	sirp	n	straw		1		GL/68.0301	
g	thisin	adj	parched, withered				GL/73.1201	
g	thista-	vb	to dry up (tr.)				GL/73.1401	
g	thinta-	vb	to skim					
g	thin-	vb	to skim		1		GL/73.0101	
